SEXO;IDADE;RENDA;PERFIL_CONSUMIDOR_A;PERFIL_CONSUMIDOR_B;PERFIL_CONSUMIDOR_C;ESTADO_CIVIL_CASADO(A);ESTADO_CIVIL_DESQUITADO(A);ESTADO_CIVIL_DIVORCIADO(A);ESTADO_CIVIL_OUTROS;ESTADO_CIVIL_SEPARADO(A) JUDICIALMENTE;ESTADO_CIVIL_SOLTEIRO(A);AREA_CBO_0;AREA_CBO_1;AREA_CBO_2;AREA_CBO_3;AREA_CBO_4;AREA_CBO_5;AREA_CBO_6;AREA_CBO_7;AREA_CBO_8;AREA_CBO_9
0;0.1394397457148323;1.3181696689991524;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
0;-0.045363190002033205;0.12950607206047673;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
0;-0.23016612571889872;-0.6475217060995965;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
0;0.8786514885822944;-0.0356020903767799;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1;-0.23016612571889872;0.009678569517676153;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0;0.5090456171485633;0.5191973954080187;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0;0.8786514885822944;-0.6688594886766585;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
0;-0.5997719971526297;-0.4788589604442814;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;1.3406588278744582;0.6753179809911297;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
0;-0.41496906143576423;0.07889525121705171;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1;1.7102646993081891;-0.3633058699293678;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
