COD_GRANDE_GRUPO;COD_SUBGRUPO_PRINCIPAL;COD_SUBGRUPO;COD_FAMILIA;COD_OCUPACAO;SGL_GRANDE_AREA;NOME_GRANDE_AREA;COD_ATIVIDADE;NOME_ATIVIDADE
0;02;020;0201;020105;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;1;Desenvolver atividades de polícia ostensiva
0;02;020;0201;020105;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;2;Realizar estudos de situação
0;02;020;0201;020105;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;3;Coordenar atividades de inteligência
0;02;020;0201;020105;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;4;Coordenar ações de defesa civil
0;02;020;0201;020105;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;5;Coordenar unidades subordinadas
0;02;020;0201;020105;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;7;Supervisionar atividades operacionais
0;02;020;0201;020105;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;8;Fiscalizar cumprimento de normas e diretrizes da organização
0;02;020;0201;020105;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;9;Propor alterações em planos e ordens
0;02;020;0201;020105;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;10;Interagir com a comunidade
0;02;020;0201;020105;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;11;Interagir com outros órgãos de segurança
0;02;020;0201;020105;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;12;Acompanhar desempenho operacional
0;02;020;0201;020105;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;13;Coordenar desenvolvimento de campanhas educacionais
0;02;020;0201;020105;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;14;Participar de ações cívico-militares
0;02;020;0201;020105;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;15;Realizar visitas e inspeções às unidades subordinadas
0;02;020;0201;020105;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;16;Promover segurança dos aquartelamentos
0;02;020;0201;020105;B;ELABORAR PLANO DIRETOR DA INSTITUIÇÃO;1;Desenvolver cenários de segurança pública
0;02;020;0201;020105;B;ELABORAR PLANO DIRETOR DA INSTITUIÇÃO;2;Estabelecer missão da instituição
0;02;020;0201;020105;B;ELABORAR PLANO DIRETOR DA INSTITUIÇÃO;3;Elencar valores institucionais
0;02;020;0201;020105;B;ELABORAR PLANO DIRETOR DA INSTITUIÇÃO;4;Estabelecer visão de futuro
0;02;020;0201;020105;B;ELABORAR PLANO DIRETOR DA INSTITUIÇÃO;5;Estabelecer objetivos organizacionais
0;02;020;0201;020105;B;ELABORAR PLANO DIRETOR DA INSTITUIÇÃO;6;Traçar estratégias através de planos táticos diretivos
0;02;020;0201;020105;B;ELABORAR PLANO DIRETOR DA INSTITUIÇÃO;7;Analisar cenários
0;02;020;0201;020105;C;PLANEJAR AÇÕES ESTRATÉGICAS;1;Identificar objetivos
0;02;020;0201;020105;C;PLANEJAR AÇÕES ESTRATÉGICAS;2;Estabelecer metas
0;02;020;0201;020105;C;PLANEJAR AÇÕES ESTRATÉGICAS;3;Estabelecer doutrinas
0;02;020;0201;020105;C;PLANEJAR AÇÕES ESTRATÉGICAS;4;Estabelecer política de pessoal
0;02;020;0201;020105;C;PLANEJAR AÇÕES ESTRATÉGICAS;5;Definir quadro de organização e distribuição de efetivo
0;02;020;0201;020105;C;PLANEJAR AÇÕES ESTRATÉGICAS;6;Formular políticas remuneratórias
0;02;020;0201;020105;C;PLANEJAR AÇÕES ESTRATÉGICAS;7;Estabelecer política assistencial
0;02;020;0201;020105;C;PLANEJAR AÇÕES ESTRATÉGICAS;8;Definir diretrizes de ensino
0;02;020;0201;020105;C;PLANEJAR AÇÕES ESTRATÉGICAS;9;Definir diretrizes de serviços de inteligência
0;02;020;0201;020105;C;PLANEJAR AÇÕES ESTRATÉGICAS;10;Definir diretrizes de ações operacionais
0;02;020;0201;020105;C;PLANEJAR AÇÕES ESTRATÉGICAS;11;Propor políticas de segurança pública
0;02;020;0201;020105;C;PLANEJAR AÇÕES ESTRATÉGICAS;12;Padronizar materiais, equipamentos e fardamentos
0;02;020;0201;020105;C;PLANEJAR AÇÕES ESTRATÉGICAS;13;Definir sistema de telemática
0;02;020;0201;020105;C;PLANEJAR AÇÕES ESTRATÉGICAS;14;Definir diretrizes de comunicação social
0;02;020;0201;020105;C;PLANEJAR AÇÕES ESTRATÉGICAS;15;Estabelecer sistemas de avaliação de desempenho
0;02;020;0201;020105;C;PLANEJAR AÇÕES ESTRATÉGICAS;16;Estabelecer sistema de indicadores de qualidade e produtividade de unidades operacionais
0;02;020;0201;020105;C;PLANEJAR AÇÕES ESTRATÉGICAS;17;Definir diretrizes administrativas
0;02;020;0201;020105;C;PLANEJAR AÇÕES ESTRATÉGICAS;18;Definir diretrizes orçamentárias e financeiras
0;02;020;0201;020105;C;PLANEJAR AÇÕES ESTRATÉGICAS;19;Elaborar sistemas de supervisão e padronização de procedimentos
0;02;020;0201;020105;C;PLANEJAR AÇÕES ESTRATÉGICAS;20;Avaliar resultados
0;02;020;0201;020105;D;DEFINIR AÇÕES TÁTICAS;1;Fixar efetivo das unidades
0;02;020;0201;020105;D;DEFINIR AÇÕES TÁTICAS;2;Elaborar plano de ensino
0;02;020;0201;020105;D;DEFINIR AÇÕES TÁTICAS;3;Elaborar plano de instrução
0;02;020;0201;020105;D;DEFINIR AÇÕES TÁTICAS;4;Definir missões
0;02;020;0201;020105;D;DEFINIR AÇÕES TÁTICAS;5;Elaborar manuais de procedimentos
0;02;020;0201;020105;D;DEFINIR AÇÕES TÁTICAS;6;Definir logística
0;02;020;0201;020105;D;DEFINIR AÇÕES TÁTICAS;7;Coordenar o preparo de emprego dos meios orgânicos
0;02;020;0201;020105;D;DEFINIR AÇÕES TÁTICAS;8;Elaborar normas de supervisão
0;02;020;0201;020105;D;DEFINIR AÇÕES TÁTICAS;9;Elaborar orçamentos
0;02;020;0201;020105;D;DEFINIR AÇÕES TÁTICAS;10;Corrigir procedimentos
0;02;020;0201;020105;E;EXECUTAR AÇÕES OPERACIONAIS;1;Coletar dados e informações
0;02;020;0201;020105;E;EXECUTAR AÇÕES OPERACIONAIS;2;Analisar dados e informações
0;02;020;0201;020105;E;EXECUTAR AÇÕES OPERACIONAIS;3;Planejar ações da tropa
0;02;020;0201;020105;E;EXECUTAR AÇÕES OPERACIONAIS;4;Definir comandante da operação
0;02;020;0201;020105;E;EXECUTAR AÇÕES OPERACIONAIS;5;Distribuir efetivo
0;02;020;0201;020105;E;EXECUTAR AÇÕES OPERACIONAIS;6;Alocar meios materiais
0;02;020;0201;020105;E;EXECUTAR AÇÕES OPERACIONAIS;7;Estabelecer procedimentos operacionais
0;02;020;0201;020105;E;EXECUTAR AÇÕES OPERACIONAIS;8;Avaliar resultados das ações
0;02;020;0201;020105;E;EXECUTAR AÇÕES OPERACIONAIS;9;Planejar emprego de policiamento velado
0;02;020;0201;020105;E;EXECUTAR AÇÕES OPERACIONAIS;10;Coordenar proteção a testemunhas
0;02;020;0201;020105;E;EXECUTAR AÇÕES OPERACIONAIS;11;Promover segurança física de dignitários
0;02;020;0201;020105;F;GERENCIAR ATIVIDADES ADMINISTRATIVAS;1;Administrar recursos financeiros e orçamentários
0;02;020;0201;020105;F;GERENCIAR ATIVIDADES ADMINISTRATIVAS;2;Administrar convênios e contratos
0;02;020;0201;020105;F;GERENCIAR ATIVIDADES ADMINISTRATIVAS;3;Administrar recursos logísticos
0;02;020;0201;020105;F;GERENCIAR ATIVIDADES ADMINISTRATIVAS;4;Participar de comissão de licitação
0;02;020;0201;020105;F;GERENCIAR ATIVIDADES ADMINISTRATIVAS;5;Manutenir instalações físicas
0;02;020;0201;020105;F;GERENCIAR ATIVIDADES ADMINISTRATIVAS;6;Nomear comissões
0;02;020;0201;020105;F;GERENCIAR ATIVIDADES ADMINISTRATIVAS;7;Fiscalizar aplicação de recursos orçamentários e financeiros
0;02;020;0201;020105;F;GERENCIAR ATIVIDADES ADMINISTRATIVAS;8;Acompanhar evolução tecnológica
0;02;020;0201;020105;F;GERENCIAR ATIVIDADES ADMINISTRATIVAS;9;Elaborar relatórios
0;02;020;0201;020105;F;GERENCIAR ATIVIDADES ADMINISTRATIVAS;10;Analisar relatórios
0;02;020;0201;020105;F;GERENCIAR ATIVIDADES ADMINISTRATIVAS;11;Despachar expedientes
0;02;020;0201;020105;F;GERENCIAR ATIVIDADES ADMINISTRATIVAS;12;Elaborar atos administrativos
0;02;020;0201;020105;F;GERENCIAR ATIVIDADES ADMINISTRATIVAS;13;Integrar comissões
0;02;020;0201;020105;F;GERENCIAR ATIVIDADES ADMINISTRATIVAS;14;Informar a população
0;02;020;0201;020105;F;GERENCIAR ATIVIDADES ADMINISTRATIVAS;15;Elaborar pareceres técnicos
0;02;020;0201;020105;G;ADMINISTRAR RECURSOS HUMANOS;1;Escalar efetivo para operações
0;02;020;0201;020105;G;ADMINISTRAR RECURSOS HUMANOS;2;Avaliar desempenho dos subordinados
0;02;020;0201;020105;G;ADMINISTRAR RECURSOS HUMANOS;3;Promover bem-estar dos comandados
0;02;020;0201;020105;G;ADMINISTRAR RECURSOS HUMANOS;4;Coordenar atividades de condicionamento físico do efetivo
0;02;020;0201;020105;G;ADMINISTRAR RECURSOS HUMANOS;5;Promover formação, aperfeiçoamento e especialização do efetivo
0;02;020;0201;020105;G;ADMINISTRAR RECURSOS HUMANOS;6;Autorizar afastamentos regulamentares
0;02;020;0201;020105;G;ADMINISTRAR RECURSOS HUMANOS;7;Orientar comandados
0;02;020;0201;020105;G;ADMINISTRAR RECURSOS HUMANOS;8;Promover ações de valorização do público interno
0;02;020;0201;020105;H;MANTER HIERARQUIA E DISCIPLINA;1;Exercer atribuições de autoridade de polícia judiciária
0;02;020;0201;020105;H;MANTER HIERARQUIA E DISCIPLINA;2;Determinar investigações de caráter sigiloso
0;02;020;0201;020105;H;MANTER HIERARQUIA E DISCIPLINA;3;Fiscalizar atuação comportamental dos comandados
0;02;020;0201;020105;H;MANTER HIERARQUIA E DISCIPLINA;4;Conceder recompensas
0;02;020;0201;020105;H;MANTER HIERARQUIA E DISCIPLINA;5;Apurar transgressões disciplinares
0;02;020;0201;020105;H;MANTER HIERARQUIA E DISCIPLINA;6;Aplicar punições disciplinares
0;02;020;0201;020105;H;MANTER HIERARQUIA E DISCIPLINA;7;Exigir cumprimento do código de ética
0;02;020;0201;020105;H;MANTER HIERARQUIA E DISCIPLINA;8;Instaurar procedimentos administrativos
0;02;020;0201;020105;H;MANTER HIERARQUIA E DISCIPLINA;9;Exigir cumprimento de regulamento disciplinar
0;02;020;0201;020105;H;MANTER HIERARQUIA E DISCIPLINA;10;Exercer função de juiz militar
0;02;020;0201;020105;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;1;Primar pela correção de atitudes
0;02;020;0201;020105;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;2;Demonstrar equilíbrio emocional
0;02;020;0201;020105;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;3;Demonstrar competência profissional
0;02;020;0201;020105;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;4;Demonstrar assiduidade
0;02;020;0201;020105;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;5;Administrar conflitos
0;02;020;0201;020105;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;6;Agir com seriedade
0;02;020;0201;020105;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;7;Demonstrar imparcialidade
0;02;020;0201;020105;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;8;Expressar-se com fluência verbal e escrita
0;02;020;0201;020105;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;9;Adaptar-se às missões
0;02;020;0201;020105;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;10;Agir com responsabilidade
0;02;020;0201;020105;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;11;Demonstrar conduta ética e moral
0;02;020;0201;020105;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;12;Manter-se atualizado
0;02;020;0201;020105;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;13;Trabalhar em equipe
0;02;020;0201;020105;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;14;Demonstrar espírito participativo
0;02;020;0201;020105;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;15;Agir com cordialidade
0;02;020;0201;020105;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;16;Agir com marcialidade
0;02;020;0201;020105;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;17;Demonstrar liderança
0;02;020;0201;020105;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;18;Agir com lealdade
0;02;020;0201;020105;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;19;Demonstrar senso de organização
0;02;020;0201;020105;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;20;Agir com probidade
0;02;020;0201;020105;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;21;Agir com discrição
0;02;020;0201;020105;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;22;Demonstrar coragem
0;02;020;0201;020105;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;23;Agir com disciplina
0;02;020;0201;020105;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;24;Demonstrar solidariedade
0;02;020;0201;020105;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;25;Ouvir subordinados
0;02;020;0201;020105;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;26;Demonstrar criatividade
0;02;020;0201;020105;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;27;Agir com perspicácia
0;02;020;0201;020105;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;28;Demonstrar senso de justiça
0;02;020;0201;020105;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;29;Persistir no cumprimento de missões
0;02;020;0201;020105;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;30;Demonstrar resistência física
0;02;020;0201;020105;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;31;Agir com iniciativa
0;02;020;0201;020110;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;1;Desenvolver atividades de polícia ostensiva
0;02;020;0201;020110;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;2;Realizar estudos de situação
0;02;020;0201;020110;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;3;Coordenar atividades de inteligência
0;02;020;0201;020110;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;5;Coordenar unidades subordinadas
0;02;020;0201;020110;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;6;Controlar atividades de policiamento
0;02;020;0201;020110;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;7;Supervisionar atividades operacionais
0;02;020;0201;020110;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;8;Fiscalizar cumprimento de normas e diretrizes da organização
0;02;020;0201;020110;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;9;Propor alterações em planos e ordens
0;02;020;0201;020110;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;10;Interagir com a comunidade
0;02;020;0201;020110;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;11;Interagir com outros órgãos de segurança
0;02;020;0201;020110;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;12;Acompanhar desempenho operacional
0;02;020;0201;020110;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;13;Coordenar desenvolvimento de campanhas educacionais
0;02;020;0201;020110;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;14;Participar de ações cívico-militares
0;02;020;0201;020110;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;15;Realizar visitas e inspeções às unidades subordinadas
0;02;020;0201;020110;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;16;Promover segurança dos aquartelamentos
0;02;020;0201;020110;C;PLANEJAR AÇÕES ESTRATÉGICAS;1;Identificar objetivos
0;02;020;0201;020110;C;PLANEJAR AÇÕES ESTRATÉGICAS;20;Avaliar resultados
0;02;020;0201;020110;D;DEFINIR AÇÕES TÁTICAS;2;Elaborar plano de ensino
0;02;020;0201;020110;D;DEFINIR AÇÕES TÁTICAS;3;Elaborar plano de instrução
0;02;020;0201;020110;D;DEFINIR AÇÕES TÁTICAS;4;Definir missões
0;02;020;0201;020110;D;DEFINIR AÇÕES TÁTICAS;5;Elaborar manuais de procedimentos
0;02;020;0201;020110;D;DEFINIR AÇÕES TÁTICAS;6;Definir logística
0;02;020;0201;020110;D;DEFINIR AÇÕES TÁTICAS;8;Elaborar normas de supervisão
0;02;020;0201;020110;D;DEFINIR AÇÕES TÁTICAS;9;Elaborar orçamentos
0;02;020;0201;020110;D;DEFINIR AÇÕES TÁTICAS;10;Corrigir procedimentos
0;02;020;0201;020110;E;EXECUTAR AÇÕES OPERACIONAIS;1;Coletar dados e informações
0;02;020;0201;020110;E;EXECUTAR AÇÕES OPERACIONAIS;2;Analisar dados e informações
0;02;020;0201;020110;E;EXECUTAR AÇÕES OPERACIONAIS;3;Planejar ações da tropa
0;02;020;0201;020110;E;EXECUTAR AÇÕES OPERACIONAIS;4;Definir comandante da operação
0;02;020;0201;020110;E;EXECUTAR AÇÕES OPERACIONAIS;5;Distribuir efetivo
0;02;020;0201;020110;E;EXECUTAR AÇÕES OPERACIONAIS;6;Alocar meios materiais
0;02;020;0201;020110;E;EXECUTAR AÇÕES OPERACIONAIS;7;Estabelecer procedimentos operacionais
0;02;020;0201;020110;E;EXECUTAR AÇÕES OPERACIONAIS;8;Avaliar resultados das ações
0;02;020;0201;020110;E;EXECUTAR AÇÕES OPERACIONAIS;9;Planejar emprego de policiamento velado
0;02;020;0201;020110;E;EXECUTAR AÇÕES OPERACIONAIS;10;Coordenar proteção a testemunhas
0;02;020;0201;020110;E;EXECUTAR AÇÕES OPERACIONAIS;11;Promover segurança física de dignitários
0;02;020;0201;020110;F;GERENCIAR ATIVIDADES ADMINISTRATIVAS;1;Administrar recursos financeiros e orçamentários
0;02;020;0201;020110;F;GERENCIAR ATIVIDADES ADMINISTRATIVAS;2;Administrar convênios e contratos
0;02;020;0201;020110;F;GERENCIAR ATIVIDADES ADMINISTRATIVAS;3;Administrar recursos logísticos
0;02;020;0201;020110;F;GERENCIAR ATIVIDADES ADMINISTRATIVAS;4;Participar de comissão de licitação
0;02;020;0201;020110;F;GERENCIAR ATIVIDADES ADMINISTRATIVAS;5;Manutenir instalações físicas
0;02;020;0201;020110;F;GERENCIAR ATIVIDADES ADMINISTRATIVAS;6;Nomear comissões
0;02;020;0201;020110;F;GERENCIAR ATIVIDADES ADMINISTRATIVAS;7;Fiscalizar aplicação de recursos orçamentários e financeiros
0;02;020;0201;020110;F;GERENCIAR ATIVIDADES ADMINISTRATIVAS;8;Acompanhar evolução tecnológica
0;02;020;0201;020110;F;GERENCIAR ATIVIDADES ADMINISTRATIVAS;9;Elaborar relatórios
0;02;020;0201;020110;F;GERENCIAR ATIVIDADES ADMINISTRATIVAS;10;Analisar relatórios
0;02;020;0201;020110;F;GERENCIAR ATIVIDADES ADMINISTRATIVAS;11;Despachar expedientes
0;02;020;0201;020110;F;GERENCIAR ATIVIDADES ADMINISTRATIVAS;12;Elaborar atos administrativos
0;02;020;0201;020110;F;GERENCIAR ATIVIDADES ADMINISTRATIVAS;13;Integrar comissões
0;02;020;0201;020110;F;GERENCIAR ATIVIDADES ADMINISTRATIVAS;14;Informar a população
0;02;020;0201;020110;F;GERENCIAR ATIVIDADES ADMINISTRATIVAS;15;Elaborar pareceres técnicos
0;02;020;0201;020110;G;ADMINISTRAR RECURSOS HUMANOS;1;Escalar efetivo para operações
0;02;020;0201;020110;G;ADMINISTRAR RECURSOS HUMANOS;2;Avaliar desempenho dos subordinados
0;02;020;0201;020110;G;ADMINISTRAR RECURSOS HUMANOS;3;Promover bem-estar dos comandados
0;02;020;0201;020110;G;ADMINISTRAR RECURSOS HUMANOS;4;Coordenar atividades de condicionamento físico do efetivo
0;02;020;0201;020110;G;ADMINISTRAR RECURSOS HUMANOS;5;Promover formação, aperfeiçoamento e especialização do efetivo
0;02;020;0201;020110;G;ADMINISTRAR RECURSOS HUMANOS;6;Autorizar afastamentos regulamentares
0;02;020;0201;020110;G;ADMINISTRAR RECURSOS HUMANOS;7;Orientar comandados
0;02;020;0201;020110;G;ADMINISTRAR RECURSOS HUMANOS;8;Promover ações de valorização do público interno
0;02;020;0201;020110;H;MANTER HIERARQUIA E DISCIPLINA;1;Exercer atribuições de autoridade de polícia judiciária
0;02;020;0201;020110;H;MANTER HIERARQUIA E DISCIPLINA;2;Determinar investigações de caráter sigiloso
0;02;020;0201;020110;H;MANTER HIERARQUIA E DISCIPLINA;3;Fiscalizar atuação comportamental dos comandados
0;02;020;0201;020110;H;MANTER HIERARQUIA E DISCIPLINA;4;Conceder recompensas
0;02;020;0201;020110;H;MANTER HIERARQUIA E DISCIPLINA;5;Apurar transgressões disciplinares
0;02;020;0201;020110;H;MANTER HIERARQUIA E DISCIPLINA;6;Aplicar punições disciplinares
0;02;020;0201;020110;H;MANTER HIERARQUIA E DISCIPLINA;7;Exigir cumprimento do código de ética
0;02;020;0201;020110;H;MANTER HIERARQUIA E DISCIPLINA;8;Instaurar procedimentos administrativos
0;02;020;0201;020110;H;MANTER HIERARQUIA E DISCIPLINA;9;Exigir cumprimento de regulamento disciplinar
0;02;020;0201;020110;H;MANTER HIERARQUIA E DISCIPLINA;10;Exercer função de juiz militar
0;02;020;0201;020110;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;1;Primar pela correção de atitudes
0;02;020;0201;020110;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;2;Demonstrar equilíbrio emocional
0;02;020;0201;020110;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;3;Demonstrar competência profissional
0;02;020;0201;020110;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;4;Demonstrar assiduidade
0;02;020;0201;020110;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;5;Administrar conflitos
0;02;020;0201;020110;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;6;Agir com seriedade
0;02;020;0201;020110;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;7;Demonstrar imparcialidade
0;02;020;0201;020110;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;8;Expressar-se com fluência verbal e escrita
0;02;020;0201;020110;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;9;Adaptar-se às missões
0;02;020;0201;020110;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;10;Agir com responsabilidade
0;02;020;0201;020110;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;11;Demonstrar conduta ética e moral
0;02;020;0201;020110;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;12;Manter-se atualizado
0;02;020;0201;020110;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;13;Trabalhar em equipe
0;02;020;0201;020110;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;14;Demonstrar espírito participativo
0;02;020;0201;020110;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;15;Agir com cordialidade
0;02;020;0201;020110;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;16;Agir com marcialidade
0;02;020;0201;020110;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;17;Demonstrar liderança
0;02;020;0201;020110;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;18;Agir com lealdade
0;02;020;0201;020110;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;19;Demonstrar senso de organização
0;02;020;0201;020110;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;20;Agir com probidade
0;02;020;0201;020110;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;21;Agir com discrição
0;02;020;0201;020110;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;22;Demonstrar coragem
0;02;020;0201;020110;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;23;Agir com disciplina
0;02;020;0201;020110;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;24;Demonstrar solidariedade
0;02;020;0201;020110;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;25;Ouvir subordinados
0;02;020;0201;020110;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;26;Demonstrar criatividade
0;02;020;0201;020110;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;27;Agir com perspicácia
0;02;020;0201;020110;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;28;Demonstrar senso de justiça
0;02;020;0201;020110;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;29;Persistir no cumprimento de missões
0;02;020;0201;020110;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;30;Demonstrar resistência física
0;02;020;0201;020110;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;31;Agir com iniciativa
0;02;020;0201;020115;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;1;Desenvolver atividades de polícia ostensiva
0;02;020;0201;020115;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;2;Realizar estudos de situação
0;02;020;0201;020115;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;3;Coordenar atividades de inteligência
0;02;020;0201;020115;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;5;Coordenar unidades subordinadas
0;02;020;0201;020115;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;6;Controlar atividades de policiamento
0;02;020;0201;020115;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;7;Supervisionar atividades operacionais
0;02;020;0201;020115;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;8;Fiscalizar cumprimento de normas e diretrizes da organização
0;02;020;0201;020115;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;9;Propor alterações em planos e ordens
0;02;020;0201;020115;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;10;Interagir com a comunidade
0;02;020;0201;020115;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;11;Interagir com outros órgãos de segurança
0;02;020;0201;020115;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;12;Acompanhar desempenho operacional
0;02;020;0201;020115;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;13;Coordenar desenvolvimento de campanhas educacionais
0;02;020;0201;020115;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;14;Participar de ações cívico-militares
0;02;020;0201;020115;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;15;Realizar visitas e inspeções às unidades subordinadas
0;02;020;0201;020115;A;COMANDAR UNIDADES DE POLÍCIA MILITAR;16;Promover segurança dos aquartelamentos
0;02;020;0201;020115;C;PLANEJAR AÇÕES ESTRATÉGICAS;1;Identificar objetivos
0;02;020;0201;020115;C;PLANEJAR AÇÕES ESTRATÉGICAS;20;Avaliar resultados
0;02;020;0201;020115;D;DEFINIR AÇÕES TÁTICAS;2;Elaborar plano de ensino
0;02;020;0201;020115;D;DEFINIR AÇÕES TÁTICAS;3;Elaborar plano de instrução
0;02;020;0201;020115;D;DEFINIR AÇÕES TÁTICAS;4;Definir missões
0;02;020;0201;020115;D;DEFINIR AÇÕES TÁTICAS;5;Elaborar manuais de procedimentos
0;02;020;0201;020115;D;DEFINIR AÇÕES TÁTICAS;6;Definir logística
0;02;020;0201;020115;D;DEFINIR AÇÕES TÁTICAS;8;Elaborar normas de supervisão
0;02;020;0201;020115;D;DEFINIR AÇÕES TÁTICAS;9;Elaborar orçamentos
0;02;020;0201;020115;D;DEFINIR AÇÕES TÁTICAS;10;Corrigir procedimentos
